2022-02-24 16:53:56,4336,8,2022.02.24,60,Crown_23,Rylin1x,1279,1343,Crown_23,1279,White,True,29.5,72.72,88.85,65.61,63.7,9,3,3,2,1,1,6,2
2022-02-26 16:22:21,4337,8,2022.02.26,60,jbnc,Crown_23,1237,1286,Crown_23,1286,Black,True,40.0,69.59,82.85,53.87,71.03,17,1,1,3,1,0,11,1
2022-02-26 17:30:11,4338,8,2022.02.26,60,Crown_23,AnalogKid1982,1294,1293,Crown_23,1294,White,True,20.5,80.46,69.32,86.33,85.73,13,1,1,1,1,0,3,0
2022-02-27 12:08:34,4339,8,2022.02.27,180+2,Crown_23,Marino_2Zan,1332,1285,Crown_23,1332,White,True,18.5,73.32,79.36,68.96,70.61,8,2,2,2,2,0,3,1
2022-02-27 12:11:58,4340,8,2022.02.27,180+2,Soupovor,Crown_23,1389,1325,Crown_23,1325,White,False,19.5,74.38,88.55,82.64,49.58,7,4,4,1,0,0,4,2
2022-02-27 12:14:16,4341,8,2022.02.27,180+2,Crown_23,MostlyHarmless10,1324,1285,Crown_23,1324,Draw,False,55.5,68.33,82.33,45.84,77.3,27,2,2,5,2,1,15,1
2022-02-27 12:25:43,4342,8,2022.02.27,180+2,Crown_23,jensloftebro,1331,1253,Crown_23,1331,White,True,32.5,68.24,92.84,64.47,47.42,14,3,3,2,3,0,8,2
2022-02-27 12:46:29,4343,8,2022.02.27,180,Crown_23,goddamnleah,1339,1308,Crown_23,1339,White,True,52.5,75.12,81.16,74.19,69.7,30,1,1,4,0,3,10,2
2022-02-27 13:18:48,4344,8,2022.02.27,60,galjyanarmen,Crown_23,1260,1285,Crown_23,1285,White,False,24.5,59.81,85.83,61.0,32.59,4,2,2,4,1,0,8,2
2022-02-27 13:23:20,4345,8,2022.02.27,60,3mash3,Crown_23,1215,1275,Crown_23,1275,White,False,32.5,71.41,82.96,61.73,69.35,7,2,2,2,5,0,6,1
2022-02-27 13:45:35,4346,8,2022.02.27,60,khbean,Crown_23,1276,1283,Crown_23,1283,Black,True,25.0,63.87,94.47,52.93,40.37,9,3,3,3,3,0,6,2
2022-02-27 13:47:05,4347,8,2022.02.27,60,Crown_23,soltri,1275,1288,Crown_23,1275,Black,False,28.0,71.18,83.89,70.45,57.77,13,2,2,0,2,1,6,2
2022-02-28 12:33:38,4348,8,2022.02.28,60,Crown_23,Chryghton,1267,1288,Crown_23,1267,Black,False,56.0,63.04,83.78,63.69,40.46,17,3,3,7,2,3,15,2
2022-02-28 12:36:10,4349,8,2022.02.28,60,qSyx,Crown_23,1198,1274,Crown_23,1274,Black,True,42.0,73.68,77.07,51.56,92.42,10,1,1,3,1,0,10,1
2022-02-28 12:38:29,4350,8,2022.02.28,60,KnotBethHarmon,Crown_23,1240,1281,Crown_23,1281,Black,True,30.0,68.25,78.51,54.74,71.49,13,2,2,0,0,2,8,1
2022-02-28 12:40:33,4351,8,2022.02.28,60,marcusaureliuscicero,Crown_23,1265,1289,Crown_23,1289,Black,True,30.0,70.31,65.58,76.6,68.74,10,1,1,2,3,0,7,0
